zip_code_tabulation_area	B24091_001E
72417	36230
72419	29625
72421	33355
72422	30413
72424	30417
72425	27845
72426	52250
72427	33629
72428	26250
72429	33073
72430	30000
72431	27045
72432	29453
72433	29973
72434	32183
72435	30455
72436	39000
72437	36952
72438	33625
72440	35859
72441	48750
72442	44338
72443	32109
72444	36533
72445	42500
72447	36721
72449	30192
72450	37253
72453	51250
72454	31970
72455	35453
72456	24500
72457	38393
72458	39569
72459	28147
72460	24900
72461	34243
72462	26875
72464	-666666666
72466	39412
72467	-666666666
72469	37031
72470	46250
72471	34917
72472	36676
72473	35078
72476	34980
72478	35872
72479	37500
72482	32857
72501	33772
72512	26557
72513	29688
72515	-666666666
72517	26500
72519	31181
72520	24219
72521	31667
72522	26603
72523	24911
72524	34656
72526	30469
72527	26787
72528	-666666666
72529	30612
72530	34583
72531	60288
72532	36250
72533	28833
72534	33603
72536	27083
72537	40500
72538	-666666666
72539	31128
72540	59271
72542	33596
72543	33846
72544	20491
72546	48611
72550	40909
72553	51250
72554	29087
72555	170972
72556	29857
72560	36623
72561	30000
72562	40611
72564	51875
72565	40139
72566	46875
72567	53214
72568	29040
72569	72930
72571	43578
72572	38611
72573	31719
72576	32454
72577	39886
72578	-666666666
72579	40240
72581	43264
72583	33625
72584	38155
72585	27066
72587	27150
72601	35100
72611	25550
72616	29287
72617	20000
72619	32292
72623	37121
72624	27386
72626	31286
72628	35583
72629	16917
72630	25625
72631	41543
72632	33646
72633	27744
72634	32163
72635	33286
72636	-666666666
72638	30307
72639	25179
72640	28333
72641	24676
72642	37202
72644	31200
72645	29732
72648	44826
72650	31505
72651	32264
72653	32063
72655	29286
72658	29183
72660	32321
72661	17763
72662	35632
72663	43611
72666	-666666666
72668	51509
72669	29583
72670	-666666666
72672	20000
72675	35000
72677	25208
72679	-666666666
72680	28365
72682	29950
72683	28036
72685	31250
72686	-666666666
72687	27147
72701	39771
72703	41992
72704	47184
72712	58029
72714	50254
72715	45954
72717	32214
72718	68203
72719	43078
72721	25278
72722	32146
72727	39228
72729	26806
72730	36818
72732	37567
72734	35375
72736	42236
72738	41719
72739	42750
72740	34201
72742	45430
72744	38453
72745	38619
72747	32969
72749	31250
72751	40628
72752	45417
72753	40921
72756	36063
72758	42004
72760	25000
72761	36937
72762	40997
72764	30808
72768	39125
72769	26587
72773	37273
72774	41443
72776	46591
72801	29726
72802	34889
72821	28875
72823	35000
72824	27071
72826	-666666666
72827	-666666666
72828	-666666666
72830	31027
72832	26739
72833	35062
72834	33813
72835	43650
72837	35511
72838	-666666666
72839	22112
72840	32917
72841	22000
72842	32443
72843	41583
72845	30385
72846	37553
72847	34645
72851	41250
72852	-666666666
72853	36808
72854	29297
72855	31794
72856	33542
72857	31603
72858	36782
72860	19125
72863	34943
72865	32667
72901	29194
72903	34792
72904	28627
72908	39726
72916	52391
72921	41068
72923	26373
72926	33000
72927	31634
72928	38648
72930	29338
72932	33802
72933	44089
72934	32273
72935	37292
72936	42794
72937	35321
72938	45075
72940	28015
72941	38888
72943	36324
72944	35699
72945	35625
72946	36489
72947	32408
72948	-666666666
72949	36611
72950	40774
72951	31042
72952	27621
72955	-666666666
72956	36392
72958	28032
72959	34567
73002	44191
73003	42258
73004	41016
73005	32210
73006	38140
73007	62146
73008	37779
73009	37292
73010	44841
73011	41429
73012	61107
73013	58042
73014	37222
73015	31218
73016	47639
73017	37270
73018	36340
73019	-666666666
73020	50403
73021	49583
73024	39167
73025	79432
73026	51762
73027	37371
73028	46960
73029	41455
73030	36739
73032	42500
73033	32125
73034	62092
73036	38849
73038	40192
73040	32321
73041	46250
73042	36910
73043	31875
73044	38830
73045	46685
73047	41397
73048	42594
73049	40431
73050	16875
73051	37372
73052	37804
73053	35952
73054	43477
73055	41764
73056	60125
73057	35893
73058	60104
73059	41786
73061	42426
73062	31765
73063	40875
73064	46805
73065	48366
73066	40278
73067	35000
73068	37510
73069	37278
73071	39032
73072	45940
73073	40526
73074	36116
73075	33875
73077	42088
73078	51317
73079	35833
73080	39583
73082	39167
73084	31502
73086	36178
73089	49699
73090	44306
73092	37054
73093	43824
73095	35214
73096	40139
73097	-666666666
73098	41250
73099	47144
73102	58080
73103	46603
73104	52870
73105	36390
73106	33841
73107	34982
73108	26756
73109	27583
73110	32884
73111	30189
73112	38597
73114	32449
73115	36425
73116	60179
73117	30197
73118	41965
73119	27656
73120	41643
73121	40260
73122	34096
73127	29578
73128	49754
73129	26891
73130	41648
73131	62656
73132	39872
73134	47303
73135	38883
73139	34983
73141	32296
73142	47942
73145	42125
73149	34238
73150	53438
73151	87750
73159	35237
73160	42396
73162	46409
73165	53119
73169	43100
73170	52581
73173	65786
73179	58936
73401	39767
73425	-666666666
73430	35870
73432	43563
73433	35216
73434	41000
73437	32292
73438	37480
73439	34561
73440	26477
73441	45625
73442	42250
73443	38148
73444	58125
73446	33158
73447	35083
73448	31154
73449	37005
73450	36136
73453	36556
73455	35865
73456	33100
73458	32969
73459	30592
73460	36474
73461	32788
73463	37358
73481	40969
73487	30625
73491	42222
73501	34509
73503	32159
73505	36624
73507	35152
73520	39167
73521	33374
73526	37230
73527	45203
73528	37212
73529	32174
73530	40250
73531	36324
73532	37500
73533	36412
73537	40000
73538	50236
73539	43942
73540	17143
73541	42441
73542	34406
73543	40880
73544	46667
73546	30588
73547	39500
73548	35673
73549	42143
73550	30492
73551	-666666666
73552	39976
73553	41500
73554	25980
73555	28750
73556	26750
73557	38958
73559	33750
73560	36442
73562	45357
73564	37361
73565	28472
73566	36357
73567	45179
73568	37734
73569	36058
73570	38690
73571	31471
73572	40625
73573	31496
73601	36442
73620	39063
73622	38000
73624	44908
73625	36691
73626	41281
73627	40625
73628	40488
73632	41358
73638	30893
73639	28281
73641	45833
73642	52639
73644	39639
73645	42500
73646	30000
73647	36923
73650	32021
73651	33180
73654	49688
73655	31563
73658	40938
73659	40729
73660	36875
73661	40395
73662	36279
73663	38125
73664	37313
73666	41964
73667	39896
73669	37273
73673	45625
73701	31555
73703	42797
73705	-666666666
73716	37083
73717	39228
73718	35809
73719	31607
73720	40500
73722	41771
73724	37656
73726	36111
73727	51458
73728	36897
73729	36875
73730	45625
73731	43750
73733	31548
73734	31458
73735	36875
73736	37375
73737	41875
73738	42656
73739	48831
73741	41813
73742	38938
73743	61563
73744	34063
73746	-666666666
73747	36012
73749	40357
73750	47106
73753	36094
73754	42708
73755	32036
73756	36528
73757	73000
73758	46875
73759	41538
73760	34375
73761	39185
73762	38564
73763	32379
73764	24821
73766	40042
73768	42121
73771	43021
73772	35091
73773	41333
73801	42065
73832	45855
73834	33780
73835	36938
73838	51250
73840	41071
73841	30417
73842	40469
73843	35972
73844	31563
73848	30610
73851	66250
73852	46509
73853	47273
73855	39063
73857	41369
73858	42159
73859	36107
73860	36066
73901	41830
73931	47500
73932	42281
73933	36521
73937	40250
73938	39196
73939	37907
73942	37046
73944	32679
73945	41014
73946	-666666666
73947	37614
73949	37055
73950	36354
73951	34038
74001	36750
74002	45559
74003	32888
74006	46281
74008	51588
74010	38226
74011	50748
74012	46649
74014	47273
74015	42227
74016	38072
74017	39938
74019	46112
74020	41651
74021	47487
74022	38100
74023	37500
74026	31111
74027	37344
74028	38565
74029	36478
74030	39063
74032	41149
74033	41271
74034	31667
74035	35495
74036	41698
74037	57301
74038	38750
74039	41495
74041	43807
74042	33571
74044	43150
74045	41875
74046	48750
74047	41227
74048	38525
74050	33681
74051	47411
74052	35952
74053	45750
74054	30313
74055	50206
74056	35811
74058	36493
74059	31706
74060	35313
74061	38994
74062	40357
74063	42540
74066	40578
74068	28750
74070	41936
74071	38750
74072	38698
74073	43625
74074	37574
74075	35688
74078	13750
74079	40404
74080	50536
74081	40729
74082	41250
74083	49375
74084	30556
74085	36827
74103	68889
74104	41417
74105	47637
74106	30427
74107	37980
74108	35540
74110	29807
74112	36291
74114	51973
74115	29669
74116	30875
74117	36471
74119	48239
74120	41594
74126	29211
74127	35433
74128	32078
74129	32007
74130	36736
74131	42826
74132	46221
74133	43686
74134	39812
74135	42491
74136	35822
74137	62136
74145	35569
74146	28480
74301	35021
74330	40987
74331	34595
74332	37557
74333	31111
74337	42019
74338	32085
74339	22879
74340	29063
74342	31036
74343	32003
74344	32414
74346	31409
74347	36642
74349	30875
74350	29375
74352	39207
74354	31239
74358	24583
74359	27500
74360	-666666666
74361	38672
74363	30913
74364	32298
74365	39102
74366	30511
74367	48594
74368	39167
74369	35043
74370	32917
74401	35400
74403	36879
74421	42359
74422	38125
74423	32273
74425	36083
74426	33767
74427	31758
74428	39375
74429	42088
74430	32500
74431	27353
74432	33850
74434	44176
74435	35042
74436	36298
74437	36777
74438	36354
74441	31978
74442	44583
74445	40015
74446	31375
74447	34076
74450	40104
74451	36341
74452	29464
74454	43460
74455	32138
74456	43438
74457	45114
74458	40536
74459	51250
74460	25000
74462	35417
74463	31364
74464	32827
74467	35978
74468	37019
74469	32028
74470	37500
74471	34489
74472	40227
74477	-666666666
74501	37922
74521	30000
74522	38036
74523	33423
74525	33440
74528	36875
74530	35750
74531	30341
74533	32917
74534	32083
74535	26250
74536	31154
74538	35851
74540	37969
74543	31250
74546	29219
74547	40923
74549	31250
74552	34200
74553	40000
74554	34609
74555	33958
74556	36667
74557	34063
74558	30833
74560	35750
74561	36983
74562	38333
74563	36800
74565	41250
74567	22500
74569	32109
74570	35507
74571	38393
74572	36106
74574	33125
74576	33333
74577	35417
74578	35592
74601	33492
74604	45945
74630	30795
74631	36528
74632	37426
74633	40341
74636	42212
74637	33438
74640	32125
74641	45625
74643	47500
74644	35833
74646	39196
74647	35743
74650	32321
74651	30602
74652	41250
74653	35625
74701	34049
74720	30357
74722	39333
74723	38438
74724	33125
74726	33920
74727	35260
74728	31352
74729	36912
74730	34107
74731	36667
74733	33025
74734	43008
74735	34653
74736	34938
74738	28750
74740	32875
74741	38405
74743	32098
74745	31635
74747	29583
74748	25625
74750	28750
74753	-666666666
74754	38958
74755	-666666666
74756	35288
74759	34000
74760	30313
74761	20625
74764	37027
74766	31618
74801	34201
74804	39510
74820	36765
74824	36645
74825	37721
74826	36667
74827	34773
74829	31000
74830	28125
74831	36576
74832	28162
74833	30588
74834	40231
74836	-666666666
74837	26786
74839	27500
74840	34107
74842	40500
74843	42344
74844	27500
74845	35833
74848	30660
74849	37388
74850	30000
74851	39220
74852	35156
74854	36471
74855	36969
74856	31167
74857	41728
74859	34891
74860	33917
74864	34206
74865	35240
74867	32321
74868	35727
74869	40625
74871	37593
74872	33665
74873	35274
74875	36033
74878	37656
74880	33194
74881	35743
74883	32702
74884	34412
74901	25104
74902	36466
74930	35547
74931	30250
74932	35509
74935	27500
74936	38661
74937	26339
74939	32115
74940	39063
74941	36786
74942	26667
74943	33750
74944	29688
74945	31818
74946	28438
74948	35772
74949	32813
74951	32935
74953	35220
74954	29783
74955	32055
74956	39643
74957	35588
74959	36691
74960	29779
74962	36274
74963	27321
74964	30417
74965	33300
74966	40791
75001	59260
75002	62028
75006	40665
75007	54877
75009	51293
75010	58218
75013	88484
75019	80571
75020	37380
75021	44352
75022	101275
75023	56367
75024	73627
75025	78032
75028	73226
75032	63341
75034	79739
75035	82703
75038	41554
75039	72832
75040	35062
75041	30818
75042	30880
75043	41702
75044	44016
75048	53615
75050	36015
75051	30960
75052	48606
75054	67681
75056	54330
75057	36738
75058	46429
75060	32580
75061	30576
75062	33919
75063	72641
75065	51126
75067	42362
75068	56309
75069	40372
75070	66003
75071	62289
75074	40722
75075	54678
75076	45250
75077	68971
75078	80953
75080	52915
75081	51017
75082	81393
75087	63764
75088	51405
75089	54797
75090	30657
75092	41012
75093	77153
75094	76868
75098	52501
75101	33750
75102	40117
75103	45554
75104	47629
75105	29712
75109	46016
75110	32129
75114	45641
75115	46725
75116	34101
75117	46060
75119	39055
75124	36412
75125	48618
75126	55625
75127	33382
75132	48648
75134	36497
75135	46841
75137	42528
75140	35770
75141	32423
75142	38566
75143	41764
75144	41932
75146	36463
75147	40865
75148	27875
75149	35674
75150	37442
75152	40370
75153	46250
75154	47722
75155	34226
75156	40018
75157	34583
75158	47474
75159	36839
75160	39368
75161	34612
75163	40529
75164	45051
75165	45019
75166	55411
75167	51734
75169	42216
75172	30490
75173	48500
75180	32408
75181	50863
75182	82424
75189	50165
75201	69094
75202	71397
75203	31132
75204	61247
75205	113077
75206	55502
75207	67885
75208	36514
75209	64881
75210	26527
75211	28415
75212	29675
75214	71993
75215	28743
75216	28844
75217	27358
75218	55946
75219	57187
75220	27673
75223	30866
75224	30158
75225	152803
75226	44428
75227	31490
75228	31902
75229	51137
75230	61579
75231	31616
75232	31897
75233	30530
75234	40930
75235	37415
75236	35000
75237	30546
75238	51414
75240	30296
75241	31670
75243	32842
75244	61385
75246	36809
75247	-666666666
75248	63797
75249	38039
75251	52460
75252	61687
75253	29865
75254	38787
75270	-666666666
75287	43989
75390	-666666666
75401	31141
75402	50179
75407	42516
75409	51515
75410	40260
75411	50053
75412	41000
75413	32813
75414	48086
75415	67083
75416	37647
75417	32180
75418	37930
75420	52536
75421	42288
75422	55917
75423	45603
75424	48261
75426	31713
75428	40925
75431	36725
75432	31268
75433	41803
75435	27123
75436	32857
75437	42647
75438	51513
75439	43333
75440	44112
75441	47672
75442	41875
75446	36458
75447	42500
75448	45104
75449	37708
75450	52656
75451	34324
75452	45550
75453	40929
75454	68611
75455	32216
75457	35220
75459	41865
75460	30153
75462	44863
75468	48135
75469	28958
75470	37821
75471	30893
75472	35533
75473	41023
75474	40350
75475	25125
75476	41964
75477	34107
75478	34891
75479	38478
75480	37396
75481	39844
75482	34772
75486	45303
75487	31250
75488	51000
75489	52222
75490	46307
75491	42489
75492	34875
75493	25833
75494	36329
75495	51901
75496	41891
75497	35291
75501	32355
75503	48110
75550	31000
75551	37482
75554	44792
75555	32375
75556	38750
75558	28214
75559	39578
75560	40146
75561	36979
75562	-666666666
75563	31152
75565	31667
75566	38750
75567	40095
75568	35962
75569	30818
75570	40121
75571	36969
75572	31383
75573	30417
75574	40745
75601	40637
75602	31222
75603	49516
75604	37168
75605	48887
75630	43947
75631	50556
75633	41145
75638	34864
75639	36911
75640	50085
75641	21042
75642	-666666666
75643	37054
75644	34606
75645	39155
75647	41188
75650	50324
75651	35865
75652	36947
75654	39064
75656	35820
75657	35394
75661	46750
75662	40088
75667	32457
75668	33750
75669	51466
75670	35586
75672	41614
75681	41308
75682	55625
75683	34541
75684	35995
75686	37530
75691	51948
75692	39081
75693	46131
75701	35954
75702	26390
75703	44626
75704	33197
75705	27601
75706	35000
75707	46005
75708	29970
75709	40031
75750	43347
75751	35490
75752	32003
75754	38700
75755	38750
75756	41775
75757	46526
75758	41667
75759	14375
75760	38750
75762	51016
75763	37196
75764	35781
75765	43944
75766	34774
75770	38925
75771	49290
75773	38796
75778	35779
75779	29293
75780	37604
75783	39338
75784	40740
75785	30234
75788	-666666666
75789	39944
75790	36813
75791	46250
75792	39506
75801	32980
75803	32203
75831	36111
75832	-666666666
75833	41034
75835	26161
75838	37371
75839	35063
75840	40498
75844	30980
75845	37111
75846	26711
75847	31544
75848	53125
75849	25417
75850	35875
75851	38724
75852	46667
75853	18250
75855	31250
75856	15469
75858	-666666666
75859	62976
75860	38609
75861	44877
75862	31554
75901	35845
75904	37714
75925	41960
75926	30648
75928	56250
75929	46250
75930	41369
75931	48315
75932	49708
75933	40428
75934	46161
75935	37081
75936	42400
75937	41953
75938	40714
75939	39258
75941	34571
75942	20552
75943	39444
75944	40625
75946	40393
75948	30587
75949	45675
75951	35546
75954	37000
75956	39320
75959	23696
75960	41172
75961	35067
75962	22656
75964	31256
75965	42815
75966	43759
75968	38125
75969	37045
75972	35909
75973	35227
75974	32313
75975	34088
75976	41591
75977	19591
75978	29688
75979	41291
75980	46389
76001	53911
76002	50469
76006	41250
76008	72413
76009	40186
76010	26977
76011	33923
76012	47137
76013	43364
76014	33807
76015	39874
76016	55156
76017	47248
76018	41012
76020	45994
76021	51394
76022	44008
76023	49891
76028	50783
76031	37652
76033	42088
76034	104826
76035	59048
76036	49500
76039	49899
76040	41734
76041	26004
76043	49186
76044	48267
76048	42328
76049	47945
76050	40593
76051	54497
76052	61569
76053	42890
76054	57161
76055	40808
76058	42428
76059	41800
76060	53950
76061	-666666666
76063	60213
76064	45956
76065	57184
76066	44943
76067	34253
76070	78250
76071	43309
76073	44943
76077	58235
76078	47050
76082	45638
76084	41288
76085	52697
76086	39322
76087	54707
76088	46854
76092	134385
76093	37408
76102	64733
76103	36372
76104	30342
76105	27142
76106	29237
76107	52161
76108	44721
76109	63114
76110	33864
76111	28887
76112	35699
76114	32894
76115	27329
76116	40903
76117	31000
76118	46484
76119	30002
76120	40887
76123	49617
76126	57558
76127	-666666666
76129	9286
76131	50537
76132	47098
76133	38392
76134	35299
76135	47364
76137	47772
76140	39977
76148	42453
76155	46242
76164	27564
76177	60954
76179	51964
76180	40764
76182	54701
76201	32657
76205	36572
76207	36997
76208	46063
76209	38612
76210	54891
76225	48333
76226	87623
76227	55218
76228	51641
76230	44426
76233	49435
76234	46556
76238	62833
76239	57961
76240	40818
76244	60861
76245	38618
76247	51181
76248	81835
76249	47299
76250	50469
76251	30982
76252	43607
76253	32857
76255	32433
76258	49868
76259	51486
76261	33125
76262	68486
76263	30000
76264	41268
76265	39071
76266	48385
76268	37813
76270	46944
76271	43173
76272	50205
76273	37983
76301	25569
76302	40716
76305	41348
76306	32486
76308	37565
76309	34698
76310	48146
76311	25674
76351	41083
76354	37146
76357	35875
76360	41415
76363	40313
76364	41094
76365	33173
76366	39952
76367	40761
76370	31394
76371	39129
76372	32306
76373	44034
76374	44076
76377	35036
76379	35083
76380	40886
76384	32508
76388	28682
76389	40701
76401	38339
76402	-666666666
76424	40921
76426	42827
76427	40417
76429	88182
76430	40372
76431	49861
76432	37303
76433	49213
76435	30804
76436	103864
76437	37057
76442	36742
76443	40664
76444	34292
76445	46250
76446	33328
76448	31250
76449	32083
76450	41227
76452	45385
76453	51538
76454	30438
76455	36719
76457	33723
76458	50032
76459	64643
76460	60938
76462	43531
76463	43125
76464	51500
76466	-666666666
76469	61667
76470	30027
76471	28233
76472	41250
76474	60417
76475	38750
76476	47576
76481	-666666666
76483	40179
76484	40234
76486	51250
76487	41045
76490	80208
76491	39375
76501	32886
76502	47249
76504	30004
76508	-666666666
76511	36111
76513	44068
76518	28150
76519	39167
76520	34009
76522	37257
76523	-666666666
76524	36667
76525	35488
76527	40234
76528	39245
76530	43000
76531	38769
76534	36212
76537	37802
76538	44625
76539	47648
76541	26766
76542	39759
76543	32458
76544	28470
76548	47580
76549	34278
76550	37410
76554	34873
76556	37353
76557	42583
76559	42610
76561	37434
76565	-666666666
76566	40833
76567	39763
76569	36563
76570	31638
76571	55789
76573	-666666666
76574	36692
76577	42335
76578	41875
76579	42263
76596	-666666666
76597	-666666666
76598	-666666666
76599	-666666666
76621	45833
76622	39766
76623	42500
76624	39659
76626	37543
76627	51576
76628	38000
76629	53080
76630	57097
76631	40724
76632	38700
76633	50219
76634	39073
76635	25075
76636	46993
76637	28000
76638	47285
76639	36667
76640	29583
76641	37250
76642	41884
76643	46861
76645	35202
76648	38333
76649	60625
76650	32500
76651	37673
76652	36818
76653	34138
76654	41094
76655	53107
76656	40346
76657	46250
76660	28750
76661	23976
76664	36276
76665	35270
76666	32500
76667	28259
76670	35208
76671	42308
76673	31217
76676	40446
76678	30833
76679	32393
76680	81708
76681	41953
76682	36224
76685	-666666666
76686	36500
76687	40948
76689	42122
76690	35469
76691	41078
76692	35848
76693	35236
76701	31250
76704	23759
76705	31120
76706	34965
76707	24173
76708	37049
76710	36548
76711	27457
76712	49938
76798	-666666666
76801	33191
76802	41738
76820	24167
76821	31630
76823	33804
76824	-666666666
76825	37456
76827	39063
76828	35125
76831	-666666666
76832	38929
76834	37099
76836	-666666666
76837	30188
76841	-666666666
76842	29728
76844	38824
76845	35000
76848	-666666666
76849	29865
76852	35250
76853	35313
76854	50938
76856	30137
76857	35789
76858	23333
76859	30942
76861	41210
76862	48250
76864	30114
76865	-666666666
76866	28750
76869	24957
76870	33750
76871	33472
76872	46875
76873	-666666666
76874	-666666666
76875	41453
76877	35331
76878	33438
76882	20000
76884	32411
76885	-666666666
76887	-666666666
76888	25417
76890	32023
76901	35972
76903	29534
76904	43234
76905	40221
76908	23542
76930	72917
76932	50000
76933	34231
76934	48487
76935	51944
76936	41413
76937	83750
76939	-666666666
76940	35745
76941	46711
76943	36475
76945	37181
76949	-666666666
76950	46786
76951	48894
76953	-666666666
76955	53676
76957	-666666666
76958	27188
77002	68667
77003	54826
77004	51601
77005	128049
77006	70718
77007	85793
77008	74767
77009	42865
77010	185978
77011	26041
77012	27741
77013	29636
77014	33493
77015	32145
77016	27863
77017	32524
77018	68960
77019	82952
77020	26982
77021	38750
77022	28656
77023	29878
77024	104686
77025	64416
77026	26093
77027	73950
77028	27202
77029	31082
77030	73073
77031	31400
77032	28409
77033	30091
77034	35491
77035	35759
77036	25018
77037	27494
77038	31005
77039	26934
77040	41330
77041	49241
77042	41089
77043	45205
77044	53296
77045	32161
77046	83505
77047	45322
77048	38962
77049	42652
77050	34317
77051	33799
77053	31034
77054	49844
77055	37396
77056	82715
77057	53146
77058	46688
77059	86721
77060	26130
77061	31350
77062	62379
77063	42511
77064	43103
77065	45829
77066	37607
77067	31558
77068	51033
77069	51758
77070	52824
77071	39627
77072	27473
77073	34008
77074	28429
77075	35825
77076	26251
77077	53881
77078	30117
77079	74079
77080	31242
77081	25188
77082	41720
77083	35131
77084	43431
77085	33829
77086	31057
77087	29873
77088	33581
77089	42459
77090	32231
77091	31374
77092	30931
77093	27687
77094	109087
77095	60244
77096	53581
77098	76493
77099	29440
77201	-666666666
77301	31755
77302	51005
77303	41327
77304	50694
77306	36293
77316	61152
77318	44319
77320	37603
77326	-666666666
77327	41954
77328	40827
77331	38300
77334	-666666666
77335	36062
77336	53316
77338	40018
77339	55025
77340	35433
77342	-666666666
77345	94627
77346	60898
77350	17396
77351	40558
77354	50835
77355	54523
77356	61662
77357	41478
77358	42972
77359	28611
77360	34755
77362	52817
77363	41437
77364	31563
77365	47014
77367	37216
77368	-666666666
77369	59875
77371	35199
77372	42827
77373	47561
77374	36888
77375	50809
77376	24848
77377	65106
77378	35971
77379	65741
77380	52750
77381	85439
77382	110919
77384	71264
77385	56515
77386	65281
77388	56858
77389	74306
77396	45588
77401	125159
77406	71290
77407	57421
77412	22778
77414	41371
77415	-666666666
77417	44453
77418	51894
77419	41114
77420	33178
77422	51536
77423	39555
77426	36500
77428	-666666666
77429	68606
77430	52908
77432	24730
77433	65392
77434	32276
77435	46105
77436	-666666666
77437	34712
77440	-666666666
77441	102533
77442	39713
77443	-666666666
77444	46190
77445	32618
77446	20399
77447	53326
77448	-666666666
77449	43289
77450	67320
77451	14167
77453	27917
77454	-666666666
77455	41458
77456	41003
77457	21719
77458	82940
77459	73461
77460	51979
77461	43879
77464	43125
77465	37533
77466	27044
77467	68920
77468	-666666666
77469	52961
77470	24837
77471	37648
77473	-666666666
77474	43645
77475	49398
77476	69625
77477	41050
77478	62320
77479	87909
77480	45000
77481	-666666666
77482	44868
77483	24286
77484	45944
77485	46793
77486	49322
77488	36692
77489	42642
77493	51541
77494	94840
77498	53016
77502	34777
77503	35597
77504	40290
77505	56091
77506	30391
77507	-666666666
77510	52410
77511	42068
77514	42768
77515	44406
77517	59228
77518	36475
77519	74896
77520	38342
77521	50301
77523	67763
77530	38867
77531	47050
77532	52171
77533	47125
77534	52358
77535	47362
77536	55410
77538	54688
77539	52317
77541	40656
77545	44307
77546	67304
77547	26611
77550	39415
77551	37472
77554	61627
77560	66250
77561	74688
77562	51318
77563	52395
77564	59778
77565	56534
77566	55231
77568	40498
77571	52495
77573	70675
77575	46591
77577	70547
77578	54808
77580	135987
77581	60799
77583	42084
77584	69330
77585	34375
77586	62513
77587	32142
77590	37821
77591	41116
77597	33750
77598	39222
77611	51315
77612	45636
77613	53654
77614	-666666666
77615	64079
77616	52674
77617	-666666666
77619	46393
77622	50083
77623	38472
77624	36167
77625	49056
77627	52051
77629	56250
77630	42278
77632	49314
77640	36958
77642	34768
77650	40267
77651	49071
77655	41458
77656	43370
77657	51085
77659	60724
77660	61786
77661	90982
77662	44125
77663	70929
77664	45938
77665	43328
77701	30125
77702	37782
77703	31865
77705	36347
77706	52254
77707	39313
77708	41478
77713	49878
77801	27739
77802	42312
77803	30122
77807	42842
77808	49246
77830	47135
77831	46947
77833	37366
77835	51895
77836	42113
77837	33553
77840	30891
77845	51093
77853	49129
77855	-666666666
77856	41047
77857	41932
77859	40175
77861	39524
77864	32604
77865	40833
77867	33125
77868	38864
77871	48245
77872	45385
77873	40387
77876	42361
77878	42404
77879	40257
77880	41530
77901	32208
77904	52088
77905	48750
77950	28750
77951	21618
77954	40241
77957	43472
77960	-666666666
77961	83393
77962	43409
77963	48697
77964	41955
77968	59410
77969	29773
77970	50185
77971	67996
77973	-666666666
77974	48990
77975	40775
77976	62188
77977	29653
77978	44022
77979	41197
77982	37432
77983	42284
77984	42188
77987	52212
77988	42250
77990	41196
77991	50167
77993	80571
77994	21563
77995	40768
78001	-666666666
78002	30643
78003	37854
78004	70156
78005	63869
78006	55955
78007	44167
78008	41648
78009	41466
78010	45486
78011	35000
78012	38750
78013	36547
78014	33977
78015	73363
78016	43898
78017	34158
78019	32145
78021	-666666666
78022	39917
78023	66076
78024	35409
78025	32610
78026	40066
78027	71351
78028	36982
78029	-666666666
78039	35000
78040	23491
78041	34833
78043	28273
78044	27727
78045	44970
78046	26488
78050	40774
78052	32062
78055	26912
78056	72574
78057	33333
78058	25947
78059	50158
78060	-666666666
78061	30543
78063	45773
78064	46286
78065	35572
78066	65139
78067	56211
78069	33364
78070	56733
78071	47500
78072	26058
78073	30753
78075	113125
78076	35856
78101	51018
78102	37734
78104	62917
78107	25560
78108	53372
78109	42125
78112	35375
78113	49643
78114	47023
78116	47000
78117	40833
78118	41071
78119	38475
78121	55763
78122	24776
78123	43839
78124	38599
78125	29750
78130	41727
78132	62582
78133	45933
78140	35182
78141	42000
78142	63125
78143	-666666666
78144	-666666666
78145	35536
78146	46447
78147	36193
78148	38910
78150	-666666666
78151	35625
78152	48919
78154	50944
78155	36340
78159	40750
78160	44798
78161	36500
78162	60568
78163	70344
78164	40308
78201	30754
78202	26777
78203	25736
78204	35302
78205	35000
78207	26245
78208	25274
78209	61989
78210	31576
78211	26576
78212	37224
78213	35148
78214	27460
78215	61402
78216	37347
78217	35021
78218	30746
78219	30510
78220	28145
78221	30654
78222	36655
78223	32296
78224	31318
78225	28116
78226	31058
78227	29403
78228	32400
78229	35844
78230	45369
78231	60777
78232	50207
78233	38445
78234	40375
78235	48125
78236	26207
78237	25960
78238	35543
78239	36169
78240	45359
78242	27290
78243	-666666666
78244	36802
78245	37139
78247	48601
78248	77210
78249	47681
78250	43935
78251	41468
78252	31821
78253	56571
78254	50552
78255	66343
78256	74188
78257	65502
78258	72958
78259	60367
78260	72308
78261	66076
78263	39105
78264	35395
78266	73920
78330	35609
78332	38020
78335	-666666666
78336	36344
78338	19688
78339	48170
78340	49500
78341	35216
78342	44205
78343	46964
78344	60938
78349	31458
78351	27143
78352	31118
78353	22344
78355	29453
78357	37171
78358	26736
78359	35587
78361	34500
78362	41721
78363	37832
78368	39671
78369	36042
78370	42917
78371	60385
78372	36599
78373	40609
78374	49425
78375	33325
78376	51875
78377	33167
78379	33750
78380	40411
78382	37278
78383	50526
78384	37015
78385	29545
78387	38103
78389	33152
78390	35460
78391	32500
78393	41391
78401	26067
78402	61625
78404	34461
78405	24800
78406	47734
78407	33717
78408	27794
78409	36974
78410	50318
78411	41043
78412	40057
78413	45949
78414	55335
78415	34159
